time	V(vgnd)	V(vraw)
7.126395428570949e-01	1.177573e+01	2.346063e+01
7.141009714285167e-01	1.177442e+01	2.346063e+01
7.155623999999386e-01	1.177315e+01	2.346063e+01
7.155723999999386e-01	1.177314e+01	2.346063e+01
7.170338285713606e-01	1.177191e+01	2.346063e+01
7.184952571427824e-01	1.177071e+01	2.346063e+01
7.199566857142043e-01	1.176955e+01	2.346063e+01
7.214181142856263e-01	1.176842e+01	2.346063e+01
7.228795428570483e-01	1.176732e+01	2.346063e+01
7.243409714284701e-01	1.176625e+01	2.346063e+01
7.258023999998920e-01	1.176522e+01	2.346063e+01
7.258123999998920e-01	1.176521e+01	2.346063e+01
7.272738285713140e-01	1.176421e+01	2.346063e+01
7.287352571427358e-01	1.176323e+01	2.346063e+01
7.301966857141577e-01	1.176228e+01	2.346063e+01
7.316581142855797e-01	1.176136e+01	2.346063e+01
7.331195428570016e-01	1.176046e+01	2.346063e+01
7.345809714284235e-01	1.175959e+01	2.346063e+01
7.360423999998454e-01	1.175875e+01	2.346063e+01
7.360523999998454e-01	1.175875e+01	2.346063e+01
7.375138285712673e-01	1.175793e+01	2.346063e+01
7.389752571426892e-01	1.175713e+01	2.346063e+01
7.404366857141111e-01	1.175636e+01	2.346063e+01
7.418981142855331e-01	1.175561e+01	2.346063e+01
7.433595428569550e-01	1.175488e+01	2.346063e+01
7.448209714283769e-01	1.175417e+01	2.346063e+01
7.462823999997988e-01	1.175348e+01	2.346063e+01
7.462923999997988e-01	1.175348e+01	2.346063e+01
7.520100000000001e-01	1.175097e+01	2.346063e+01
7.520110000000001e-01	1.175097e+01	2.346068e+01
7.520130000000000e-01	1.175097e+01	2.346090e+01
7.520160000000000e-01	1.175097e+01	2.346152e+01
7.520200000000000e-01	1.175097e+01	2.346271e+01
7.520274857142858e-01	1.175097e+01	2.346560e+01
7.520349714285715e-01	1.175096e+01	2.346835e+01
7.520424571428572e-01	1.175096e+01	2.347097e+01
7.520499428571429e-01	1.175096e+01	2.347344e+01
7.520574285714287e-01	1.175096e+01	2.347578e+01
7.520649142857143e-01	1.175096e+01	2.347798e+01
7.520724000000001e-01	1.175095e+01	2.348004e+01
7.520824000000000e-01	1.175095e+01	2.348266e+01
7.520924000000000e-01	1.175095e+01	2.348512e+01
7.521023999999999e-01	1.175095e+01	2.348743e+01
7.521123999999999e-01	1.175095e+01	2.348960e+01
7.521223999999999e-01	1.175095e+01	2.349166e+01
7.521323999999998e-01	1.175095e+01	2.349360e+01
7.521423999999998e-01	1.175094e+01	2.349544e+01
7.521523999999997e-01	1.175094e+01	2.349719e+01
7.521623999999997e-01	1.175094e+01	2.349886e+01
7.521723999999996e-01	1.175094e+01	2.350045e+01
7.521823999999996e-01	1.175094e+01	2.350197e+01
7.521923999999995e-01	1.175094e+01	2.350342e+01
7.522023999999995e-01	1.175094e+01	2.350481e+01
7.522123999999994e-01	1.175094e+01	2.350615e+01
7.522223999999994e-01	1.175094e+01	2.350743e+01
7.522423999999993e-01	1.175095e+01	2.350986e+01
7.522623999999992e-01	1.175095e+01	2.351211e+01
7.522923999999991e-01	1.175095e+01	2.351522e+01
7.523223999999989e-01	1.175096e+01	2.351804e+01
7.523523999999988e-01	1.175096e+01	2.352062e+01
7.523823999999987e-01	1.175097e+01	2.352301e+01
7.524081142857129e-01	1.175097e+01	2.352488e+01
7.524338285714270e-01	1.175098e+01	2.352667e+01
7.524595428571412e-01	1.175098e+01	2.352837e+01
7.524852571428553e-01	1.175099e+01	2.352998e+01
7.525109714285695e-01	1.175100e+01	2.353150e+01
7.525366857142837e-01	1.175101e+01	2.353293e+01
7.525623999999979e-01	1.175101e+01	2.353427e+01
7.525981142857120e-01	1.175103e+01	2.353604e+01
7.526338285714261e-01	1.175104e+01	2.353772e+01
7.526695428571403e-01	1.175105e+01	2.353932e+01
7.527052571428543e-01	1.175107e+01	2.354084e+01
7.527409714285684e-01	1.175108e+01	2.354228e+01
7.527766857142826e-01	1.175109e+01	2.354363e+01
7.528123999999967e-01	1.175111e+01	2.354490e+01
7.528623999999965e-01	1.175113e+01	2.354659e+01
7.529123999999963e-01	1.175115e+01	2.354820e+01
7.529623999999960e-01	1.175118e+01	2.354972e+01
7.530123999999958e-01	1.175120e+01	2.355117e+01
7.530623999999956e-01	1.175123e+01	2.355254e+01
7.531123999999954e-01	1.175125e+01	2.355383e+01
7.531623999999951e-01	1.175128e+01	2.355504e+01
7.532323999999948e-01	1.175131e+01	2.355665e+01
7.533023999999945e-01	1.175135e+01	2.355818e+01
7.533723999999942e-01	1.175139e+01	2.355963e+01
7.534423999999939e-01	1.175143e+01	2.356101e+01
7.535123999999935e-01	1.175147e+01	2.356231e+01
7.535823999999932e-01	1.175152e+01	2.356354e+01
7.536523999999929e-01	1.175156e+01	2.356469e+01
7.537495428571354e-01	1.175162e+01	2.356621e+01
7.538466857142777e-01	1.175168e+01	2.356765e+01
7.539438285714202e-01	1.175174e+01	2.356903e+01
7.540409714285625e-01	1.175181e+01	2.357033e+01
7.541381142857050e-01	1.175187e+01	2.357156e+01
7.542352571428473e-01	1.175194e+01	2.357271e+01
7.543323999999898e-01	1.175201e+01	2.357380e+01
7.544681142857035e-01	1.175210e+01	2.357524e+01
7.546038285714172e-01	1.175220e+01	2.357660e+01
7.547395428571309e-01	1.175230e+01	2.357790e+01
7.548752571428444e-01	1.175240e+01	2.357913e+01
7.550109714285581e-01	1.175250e+01	2.358029e+01
7.551466857142718e-01	1.175260e+01	2.358138e+01
7.552823999999855e-01	1.175271e+01	2.358240e+01
7.554495428571276e-01	1.175284e+01	2.358359e+01
7.556166857142697e-01	1.175297e+01	2.358473e+01
7.557838285714118e-01	1.175310e+01	2.358582e+01
7.559509714285538e-01	1.175323e+01	2.358685e+01
7.561181142856960e-01	1.175337e+01	2.358783e+01
7.562852571428380e-01	1.175350e+01	2.358875e+01
7.564523999999802e-01	1.175364e+01	2.358962e+01
7.564623999999801e-01	1.175365e+01	2.358968e+01
7.567109714285504e-01	1.175386e+01	2.359089e+01
7.569595428571207e-01	1.175406e+01	2.359205e+01
7.572081142856910e-01	1.175427e+01	2.359314e+01
7.574566857142613e-01	1.175448e+01	2.359417e+01
7.577052571428315e-01	1.175470e+01	2.359514e+01
7.579538285714019e-01	1.175491e+01	2.359605e+01
7.582023999999722e-01	1.175512e+01	2.359689e+01
7.585338285713993e-01	1.175541e+01	2.359796e+01
7.588652571428263e-01	1.175570e+01	2.359896e+01
7.591966857142534e-01	1.175599e+01	2.359991e+01
7.595281142856805e-01	1.175628e+01	2.360081e+01
7.598595428571076e-01	1.175658e+01	2.360164e+01
7.601909714285345e-01	1.175687e+01	2.360243e+01
7.605223999999616e-01	1.175716e+01	2.360315e+01
7.609538285713883e-01	1.175755e+01	2.360404e+01
7.613852571428148e-01	1.175793e+01	2.360488e+01
7.618166857142414e-01	1.175832e+01	2.360567e+01
7.622481142856681e-01	1.175870e+01	2.360640e+01
7.626795428570947e-01	1.175908e+01	2.360709e+01
7.631109714285212e-01	1.175947e+01	2.360774e+01
7.635423999999479e-01	1.175985e+01	2.360833e+01
7.639923999999458e-01	1.176025e+01	2.360891e+01
7.644423999999438e-01	1.176064e+01	2.360947e+01
7.648923999999417e-01	1.176104e+01	2.360999e+01
7.653423999999397e-01	1.176144e+01	2.361049e+01
7.657923999999376e-01	1.176183e+01	2.361096e+01
7.662423999999356e-01	1.176222e+01	2.361139e+01
7.666923999999335e-01	1.176261e+01	2.361180e+01
7.667023999999335e-01	1.176262e+01	2.361181e+01
7.673423999999306e-01	1.176317e+01	2.361235e+01
7.679823999999277e-01	1.176372e+01	2.361286e+01
7.686223999999248e-01	1.176427e+01	2.361333e+01
7.692623999999219e-01	1.176481e+01	2.361377e+01
7.699023999999189e-01	1.176534e+01	2.361418e+01
7.705423999999160e-01	1.176587e+01	2.361456e+01
7.711823999999131e-01	1.176640e+01	2.361490e+01
7.719281142856240e-01	1.176701e+01	2.361527e+01
7.726738285713349e-01	1.176761e+01	2.361561e+01
7.734195428570458e-01	1.176821e+01	2.361594e+01
7.741652571427566e-01	1.176880e+01	2.361624e+01
7.749109714284675e-01	1.176938e+01	2.361651e+01
7.756566857141785e-01	1.176996e+01	2.361677e+01
7.764023999998894e-01	1.177053e+01	2.361699e+01
7.769423999998869e-01	1.177094e+01	2.361715e+01
7.777838285713117e-01	1.177156e+01	2.361738e+01
7.786252571427363e-01	1.177218e+01	2.361759e+01
7.794666857141611e-01	1.177280e+01	2.361779e+01
7.803081142855859e-01	1.177340e+01	2.361797e+01
7.811495428570107e-01	1.177399e+01	2.361813e+01
7.819909714284353e-01	1.177458e+01	2.361828e+01
7.828323999998601e-01	1.177516e+01	2.361842e+01
7.834523999998573e-01	1.177558e+01	2.361851e+01
7.840723999998545e-01	1.177599e+01	2.361860e+01
7.846923999998516e-01	1.177640e+01	2.361869e+01
7.853123999998488e-01	1.177681e+01	2.361877e+01
7.859323999998460e-01	1.177721e+01	2.361885e+01
7.865523999998432e-01	1.177761e+01	2.361892e+01
7.871723999998403e-01	1.177800e+01	2.361898e+01
7.871823999998403e-01	1.177801e+01	2.361898e+01
7.881209714284074e-01	1.177859e+01	2.361907e+01
7.890595428569747e-01	1.177917e+01	2.361916e+01
7.899981142855418e-01	1.177973e+01	2.361924e+01
7.909366857141089e-01	1.178029e+01	2.361931e+01
7.918752571426760e-01	1.178084e+01	2.361938e+01
7.928138285712433e-01	1.178137e+01	2.361944e+01
7.937523999998104e-01	1.178190e+01	2.361949e+01
7.942752571426651e-01	1.178219e+01	2.361952e+01
7.947981142855199e-01	1.178247e+01	2.361955e+01
7.953209714283747e-01	1.178276e+01	2.361957e+01
7.958438285712295e-01	1.178304e+01	2.361960e+01
7.963666857140842e-01	1.178332e+01	2.361962e+01
7.968895428569390e-01	1.178359e+01	2.361965e+01
7.974123999997937e-01	1.178387e+01	2.361967e+01
7.974223999997937e-01	1.178387e+01	2.361967e+01
7.980763428569660e-01	1.178421e+01	2.361969e+01
7.987302857141384e-01	1.178454e+01	2.361972e+01
7.993842285713108e-01	1.178487e+01	2.361974e+01
8.000381714284830e-01	1.178520e+01	2.361976e+01
8.006921142856553e-01	1.178552e+01	2.361978e+01
8.013460571428277e-01	1.178583e+01	2.361980e+01
8.020000000000000e-01	1.178615e+01	2.361982e+01
8.020030000000000e-01	1.178615e+01	2.361954e+01
8.020060000000000e-01	1.178615e+01	2.361890e+01
8.020100000000000e-01	1.178615e+01	2.361767e+01
8.020160571428572e-01	1.178615e+01	2.361510e+01
8.020221142857143e-01	1.178616e+01	2.361252e+01
8.020281714285715e-01	1.178616e+01	2.360995e+01
8.020342285714286e-01	1.178616e+01	2.360738e+01
8.020402857142858e-01	1.178616e+01	2.360482e+01
8.020463428571429e-01	1.178616e+01	2.360225e+01
8.020524000000001e-01	1.178617e+01	2.359969e+01
8.020624000000001e-01	1.178617e+01	2.359547e+01
8.020724000000000e-01	1.178617e+01	2.359125e+01
8.020824000000000e-01	1.178617e+01	2.358705e+01
8.020923999999999e-01	1.178617e+01	2.358286e+01
8.021023999999999e-01	1.178617e+01	2.357869e+01
8.021123999999998e-01	1.178617e+01	2.357453e+01
8.021223999999998e-01	1.178617e+01	2.357040e+01
8.021323999999997e-01	1.178617e+01	2.356628e+01
8.021423999999997e-01	1.178617e+01	2.356219e+01
8.021523999999997e-01	1.178617e+01	2.355814e+01
8.021623999999996e-01	1.178617e+01	2.355411e+01
8.021723999999996e-01	1.178617e+01	2.355013e+01
8.021823999999995e-01	1.178617e+01	2.354619e+01
8.021923999999995e-01	1.178616e+01	2.354230e+01
8.022023999999994e-01	1.178616e+01	2.353846e+01
8.022123999999994e-01	1.178616e+01	2.353469e+01
8.022223999999993e-01	1.178615e+01	2.353098e+01
8.022323999999993e-01	1.178615e+01	2.352734e+01
8.022423999999992e-01	1.178614e+01	2.352379e+01
8.022523999999992e-01	1.178614e+01	2.352033e+01
8.022623999999992e-01	1.178613e+01	2.351696e+01
8.022723999999991e-01	1.178613e+01	2.351369e+01
8.022923999999990e-01	1.178611e+01	2.350747e+01
8.023223999999989e-01	1.178609e+01	2.349902e+01
8.023523999999987e-01	1.178607e+01	2.349167e+01
8.023823999999986e-01	1.178605e+01	2.348544e+01
8.024123999999985e-01	1.178602e+01	2.348027e+01
8.024323999999984e-01	1.178600e+01	2.347736e+01
8.024523999999983e-01	1.178598e+01	2.347483e+01
8.024723999999982e-01	1.178596e+01	2.347265e+01
8.024823999999982e-01	1.178595e+01	2.347168e+01
8.024923999999981e-01	1.178594e+01	2.347079e+01
8.025023999999981e-01	1.178593e+01	2.346996e+01
8.025123999999980e-01	1.178592e+01	2.346919e+01
8.025223999999980e-01	1.178591e+01	2.346849e+01
8.025323999999979e-01	1.178590e+01	2.346784e+01
8.025423999999979e-01	1.178589e+01	2.346724e+01
8.025523999999978e-01	1.178588e+01	2.346669e+01
8.025623999999978e-01	1.178587e+01	2.346618e+01
8.025723999999977e-01	1.178586e+01	2.346571e+01
8.025823999999977e-01	1.178585e+01	2.346529e+01
8.025923999999977e-01	1.178584e+01	2.346489e+01
8.026023999999976e-01	1.178583e+01	2.346453e+01
8.026123999999976e-01	1.178582e+01	2.346420e+01
8.026223999999975e-01	1.178581e+01	2.346390e+01
8.026323999999975e-01	1.178579e+01	2.346362e+01
8.026423999999974e-01	1.178578e+01	2.346337e+01
8.026523999999974e-01	1.178577e+01	2.346313e+01
8.026623999999973e-01	1.178576e+01	2.346292e+01
8.026723999999973e-01	1.178575e+01	2.346272e+01
8.026823999999972e-01	1.178574e+01	2.346254e+01
8.026923999999972e-01	1.178573e+01	2.346238e+01
8.027023999999972e-01	1.178572e+01	2.346223e+01
8.027123999999971e-01	1.178571e+01	2.346209e+01
8.027223999999971e-01	1.178570e+01	2.346197e+01
8.027323999999970e-01	1.178569e+01	2.346185e+01
8.027423999999970e-01	1.178568e+01	2.346175e+01
8.027523999999969e-01	1.178566e+01	2.346165e+01
8.027623999999969e-01	1.178565e+01	2.346156e+01
8.027723999999968e-01	1.178564e+01	2.346148e+01
8.027823999999968e-01	1.178563e+01	2.346141e+01
8.027923999999967e-01	1.178562e+01	2.346134e+01
8.028023999999967e-01	1.178561e+01	2.346128e+01
8.028123999999967e-01	1.178560e+01	2.346122e+01
8.028223999999966e-01	1.178559e+01	2.346117e+01
8.028323999999966e-01	1.178558e+01	2.346112e+01
8.028423999999965e-01	1.178556e+01	2.346108e+01
8.028523999999965e-01	1.178555e+01	2.346104e+01
8.028623999999964e-01	1.178554e+01	2.346101e+01
8.028723999999964e-01	1.178553e+01	2.346097e+01
8.028823999999963e-01	1.178552e+01	2.346095e+01
8.028923999999963e-01	1.178551e+01	2.346092e+01
8.029023999999962e-01	1.178550e+01	2.346089e+01
8.029123999999962e-01	1.178549e+01	2.346087e+01
8.029223999999962e-01	1.178548e+01	2.346085e+01
8.029323999999961e-01	1.178547e+01	2.346083e+01
8.029423999999961e-01	1.178545e+01	2.346081e+01
8.029523999999960e-01	1.178544e+01	2.346080e+01
8.029623999999960e-01	1.178543e+01	2.346078e+01
8.029723999999959e-01	1.178542e+01	2.346077e+01
8.029823999999959e-01	1.178541e+01	2.346076e+01
8.029923999999958e-01	1.178540e+01	2.346074e+01
8.030023999999958e-01	1.178539e+01	2.346074e+01
8.030123999999957e-01	1.178538e+01	2.346073e+01
8.030223999999957e-01	1.178537e+01	2.346072e+01
8.030323999999956e-01	1.178536e+01	2.346071e+01
8.030423999999956e-01	1.178534e+01	2.346070e+01
8.030523999999956e-01	1.178533e+01	2.346070e+01
8.030623999999955e-01	1.178532e+01	2.346069e+01
8.030723999999955e-01	1.178531e+01	2.346068e+01
8.030823999999954e-01	1.178530e+01	2.346068e+01
8.030923999999954e-01	1.178529e+01	2.346067e+01
8.031023999999953e-01	1.178528e+01	2.346067e+01
8.031123999999953e-01	1.178527e+01	2.346067e+01
8.031223999999952e-01	1.178526e+01	2.346066e+01
8.031323999999952e-01	1.178525e+01	2.346066e+01
8.031423999999951e-01	1.178523e+01	2.346066e+01
8.031523999999951e-01	1.178522e+01	2.346066e+01
8.031623999999951e-01	1.178521e+01	2.346065e+01
8.031723999999950e-01	1.178520e+01	2.346065e+01
8.031823999999950e-01	1.178519e+01	2.346065e+01
8.031923999999949e-01	1.178518e+01	2.346065e+01
8.032023999999949e-01	1.178517e+01	2.346065e+01
8.032123999999948e-01	1.178516e+01	2.346064e+01
8.032223999999948e-01	1.178515e+01	2.346064e+01
8.032323999999947e-01	1.178514e+01	2.346064e+01
8.032423999999947e-01	1.178512e+01	2.346064e+01
8.032523999999946e-01	1.178511e+01	2.346064e+01
8.032623999999946e-01	1.178510e+01	2.346064e+01
8.032723999999946e-01	1.178509e+01	2.346064e+01
8.032823999999945e-01	1.178508e+01	2.346064e+01
8.032923999999945e-01	1.178507e+01	2.346064e+01
8.033023999999944e-01	1.178506e+01	2.346063e+01
8.033123999999944e-01	1.178505e+01	2.346063e+01
8.033223999999943e-01	1.178504e+01	2.346063e+01
8.033323999999943e-01	1.178503e+01	2.346063e+01
8.033423999999942e-01	1.178502e+01	2.346063e+01
8.033523999999942e-01	1.178500e+01	2.346063e+01
8.033623999999941e-01	1.178499e+01	2.346063e+01
8.033723999999941e-01	1.178498e+01	2.346063e+01
8.033823999999941e-01	1.178497e+01	2.346063e+01
8.033923999999940e-01	1.178496e+01	2.346063e+01
8.034023999999940e-01	1.178495e+01	2.346063e+01
8.034123999999939e-01	1.178494e+01	2.346063e+01
8.034223999999939e-01	1.178493e+01	2.346063e+01
8.034323999999938e-01	1.178492e+01	2.346063e+01
8.034423999999938e-01	1.178491e+01	2.346063e+01
8.034523999999937e-01	1.178489e+01	2.346063e+01
8.034623999999937e-01	1.178488e+01	2.346063e+01
8.034723999999936e-01	1.178487e+01	2.346063e+01
8.034823999999936e-01	1.178486e+01	2.346063e+01
8.034923999999936e-01	1.178485e+01	2.346063e+01
8.035023999999935e-01	1.178484e+01	2.346063e+01
8.035123999999935e-01	1.178483e+01	2.346063e+01
8.035223999999934e-01	1.178482e+01	2.346063e+01
8.035323999999934e-01	1.178481e+01	2.346063e+01
8.035423999999933e-01	1.178480e+01	2.346063e+01
8.035523999999933e-01	1.178479e+01	2.346063e+01
8.035623999999932e-01	1.178477e+01	2.346063e+01
8.035723999999932e-01	1.178476e+01	2.346063e+01
8.035823999999931e-01	1.178475e+01	2.346063e+01
8.035923999999931e-01	1.178474e+01	2.346063e+01
8.036023999999931e-01	1.178473e+01	2.346063e+01
8.036123999999930e-01	1.178472e+01	2.346063e+01
8.036223999999930e-01	1.178471e+01	2.346063e+01
8.036323999999929e-01	1.178470e+01	2.346063e+01
8.036423999999929e-01	1.178469e+01	2.346063e+01
8.036523999999928e-01	1.178468e+01	2.346063e+01
8.036623999999928e-01	1.178467e+01	2.346063e+01
8.036723999999927e-01	1.178466e+01	2.346063e+01
8.036823999999927e-01	1.178464e+01	2.346063e+01
8.036923999999926e-01	1.178463e+01	2.346063e+01
8.037023999999926e-01	1.178462e+01	2.346063e+01
8.037123999999926e-01	1.178461e+01	2.346063e+01
8.037223999999925e-01	1.178460e+01	2.346063e+01
8.037423999999924e-01	1.178458e+01	2.346063e+01
8.037623999999923e-01	1.178456e+01	2.346063e+01
8.037823999999922e-01	1.178454e+01	2.346063e+01
8.038023999999921e-01	1.178451e+01	2.346063e+01
8.038223999999921e-01	1.178449e+01	2.346063e+01
8.038423999999920e-01	1.178447e+01	2.346063e+01
8.038623999999919e-01	1.178445e+01	2.346063e+01
8.038923999999917e-01	1.178442e+01	2.346063e+01
8.039223999999916e-01	1.178438e+01	2.346063e+01
8.039523999999915e-01	1.178435e+01	2.346063e+01
8.039752571428485e-01	1.178433e+01	2.346063e+01
8.039981142857056e-01	1.178430e+01	2.346063e+01
8.040209714285625e-01	1.178428e+01	2.346063e+01
8.040438285714196e-01	1.178425e+01	2.346063e+01
8.040666857142766e-01	1.178423e+01	2.346063e+01
8.040895428571337e-01	1.178420e+01	2.346063e+01
8.041123999999907e-01	1.178418e+01	2.346063e+01
8.041552571428476e-01	1.178413e+01	2.346063e+01
8.041981142857046e-01	1.178409e+01	2.346063e+01
8.042409714285615e-01	1.178404e+01	2.346063e+01
8.042838285714186e-01	1.178399e+01	2.346063e+01
8.043266857142755e-01	1.178395e+01	2.346063e+01
8.043695428571325e-01	1.178390e+01	2.346063e+01
8.044123999999894e-01	1.178386e+01	2.346063e+01
8.048652571428444e-01	1.178337e+01	2.346063e+01
8.053181142856995e-01	1.178290e+01	2.346063e+01
8.057709714285546e-01	1.178242e+01	2.346063e+01
8.062238285714097e-01	1.178195e+01	2.346063e+01
8.066766857142648e-01	1.178149e+01	2.346063e+01
8.071295428571199e-01	1.178102e+01	2.346063e+01
8.075823999999749e-01	1.178057e+01	2.346063e+01
8.075923999999749e-01	1.178056e+01	2.346063e+01
8.090538285713968e-01	1.177911e+01	2.346063e+01
8.105152571428187e-01	1.177771e+01	2.346063e+01
8.119766857142406e-01	1.177634e+01	2.346063e+01
8.134381142856626e-01	1.177501e+01	2.346063e+01
8.148995428570845e-01	1.177372e+01	2.346063e+01
8.163609714285064e-01	1.177247e+01	2.346063e+01
8.178223999999283e-01	1.177126e+01	2.346063e+01
8.178323999999283e-01	1.177125e+01	2.346063e+01
8.192938285713502e-01	1.177007e+01	2.346063e+01
8.207552571427721e-01	1.176893e+01	2.346063e+01
8.222166857141940e-01	1.176781e+01	2.346063e+01
8.236781142856160e-01	1.176673e+01	2.346063e+01
8.251395428570379e-01	1.176568e+01	2.346063e+01
8.266009714284598e-01	1.176466e+01	2.346063e+01
8.280623999998817e-01	1.176367e+01	2.346063e+01
8.280723999998817e-01	1.176367e+01	2.346063e+01
8.295338285713036e-01	1.176271e+01	2.346063e+01
8.309952571427255e-01	1.176177e+01	2.346063e+01
8.324566857141474e-01	1.176087e+01	2.346063e+01
8.339181142855694e-01	1.175998e+01	2.346063e+01
8.353795428569913e-01	1.175913e+01	2.346063e+01
8.368409714284132e-01	1.175830e+01	2.346063e+01
8.383023999998351e-01	1.175749e+01	2.346063e+01
8.383123999998351e-01	1.175749e+01	2.346063e+01
8.397738285712570e-01	1.175671e+01	2.346063e+01
8.412352571426789e-01	1.175595e+01	2.346063e+01
8.426966857141008e-01	1.175521e+01	2.346063e+01
8.441581142855228e-01	1.175449e+01	2.346063e+01
8.456195428569447e-01	1.175379e+01	2.346063e+01
8.470809714283666e-01	1.175311e+01	2.346063e+01
8.485423999997885e-01	1.175246e+01	2.346063e+01
8.485523999997885e-01	1.175245e+01	2.346063e+01
8.520100000000000e-01	1.175097e+01	2.346063e+01
8.520110000000001e-01	1.175097e+01	2.346068e+01
8.520130000000000e-01	1.175097e+01	2.346090e+01
8.520160000000001e-01	1.175097e+01	2.346152e+01
8.520200000000000e-01	1.175097e+01	2.346271e+01
8.520274857142857e-01	1.175097e+01	2.346560e+01
8.520349714285713e-01	1.175096e+01	2.346835e+01
8.520424571428570e-01	1.175096e+01	2.347097e+01
8.520499428571428e-01	1.175096e+01	2.347344e+01
8.520574285714284e-01	1.175096e+01	2.347578e+01
8.520649142857141e-01	1.175096e+01	2.347798e+01
8.520723999999997e-01	1.175095e+01	2.348004e+01
8.520823999999997e-01	1.175095e+01	2.348266e+01
8.520923999999996e-01	1.175095e+01	2.348512e+01
8.521023999999996e-01	1.175095e+01	2.348743e+01
8.521123999999995e-01	1.175095e+01	2.348960e+01
8.521223999999995e-01	1.175095e+01	2.349166e+01
8.521323999999995e-01	1.175095e+01	2.349360e+01
8.521423999999994e-01	1.175094e+01	2.349544e+01
8.521523999999994e-01	1.175094e+01	2.349719e+01
8.521623999999993e-01	1.175094e+01	2.349886e+01
8.521723999999993e-01	1.175094e+01	2.350045e+01
8.521823999999992e-01	1.175094e+01	2.350197e+01
8.521923999999992e-01	1.175094e+01	2.350342e+01
8.522023999999991e-01	1.175094e+01	2.350481e+01
8.522123999999991e-01	1.175094e+01	2.350615e+01
8.522223999999990e-01	1.175094e+01	2.350743e+01
8.522423999999990e-01	1.175095e+01	2.350986e+01
8.522623999999989e-01	1.175095e+01	2.351211e+01
8.522923999999987e-01	1.175095e+01	2.351522e+01
8.523223999999986e-01	1.175096e+01	2.351804e+01
8.523523999999985e-01	1.175096e+01	2.352062e+01
8.523823999999983e-01	1.175097e+01	2.352301e+01
8.524081142857125e-01	1.175097e+01	2.352488e+01
8.524338285714267e-01	1.175098e+01	2.352667e+01
8.524595428571409e-01	1.175098e+01	2.352837e+01
8.524852571428549e-01	1.175099e+01	2.352998e+01
8.525109714285691e-01	1.175100e+01	2.353150e+01
8.525366857142833e-01	1.175101e+01	2.353293e+01
8.525623999999975e-01	1.175101e+01	2.353427e+01
8.525981142857116e-01	1.175103e+01	2.353604e+01
8.526338285714258e-01	1.175104e+01	2.353772e+01
8.526695428571399e-01	1.175105e+01	2.353932e+01
8.527052571428539e-01	1.175107e+01	2.354084e+01
8.527409714285681e-01	1.175108e+01	2.354228e+01
8.527766857142822e-01	1.175109e+01	2.354363e+01
8.528123999999964e-01	1.175111e+01	2.354490e+01
8.528623999999961e-01	1.175113e+01	2.354659e+01
8.529123999999959e-01	1.175115e+01	2.354820e+01
8.529623999999957e-01	1.175118e+01	2.354972e+01
8.530123999999955e-01	1.175120e+01	2.355117e+01
8.530623999999952e-01	1.175123e+01	2.355254e+01
8.531123999999950e-01	1.175125e+01	2.355383e+01
8.531623999999948e-01	1.175128e+01	2.355504e+01
8.532323999999945e-01	1.175131e+01	2.355665e+01
8.533023999999941e-01	1.175135e+01	2.355818e+01
8.533723999999938e-01	1.175139e+01	2.355963e+01
8.534423999999935e-01	1.175143e+01	2.356101e+01
8.535123999999932e-01	1.175147e+01	2.356231e+01
8.535823999999929e-01	1.175152e+01	2.356354e+01
8.536523999999925e-01	1.175156e+01	2.356469e+01
8.537495428571350e-01	1.175162e+01	2.356621e+01
8.538466857142774e-01	1.175168e+01	2.356765e+01
8.539438285714198e-01	1.175174e+01	2.356903e+01
8.540409714285622e-01	1.175181e+01	2.357033e+01
8.541381142857046e-01	1.175187e+01	2.357156e+01
8.542352571428470e-01	1.175194e+01	2.357271e+01
8.543323999999894e-01	1.175201e+01	2.357380e+01
8.544681142857031e-01	1.175210e+01	2.357524e+01
8.546038285714168e-01	1.175220e+01	2.357660e+01
8.547395428571305e-01	1.175230e+01	2.357790e+01
8.548752571428441e-01	1.175240e+01	2.357913e+01
8.550109714285578e-01	1.175250e+01	2.358029e+01
8.551466857142714e-01	1.175260e+01	2.358138e+01
8.552823999999851e-01	1.175271e+01	2.358240e+01
8.554695428571272e-01	1.175285e+01	2.358373e+01
8.556566857142691e-01	1.175300e+01	2.358499e+01
8.558438285714112e-01	1.175315e+01	2.358619e+01
8.560309714285531e-01	1.175330e+01	2.358733e+01
8.562181142856952e-01	1.175345e+01	2.358839e+01
8.564052571428371e-01	1.175360e+01	2.358939e+01
8.565923999999792e-01	1.175376e+01	2.359033e+01
8.568466857142637e-01	1.175397e+01	2.359153e+01
8.571009714285482e-01	1.175418e+01	2.359267e+01
8.573552571428328e-01	1.175440e+01	2.359375e+01
8.576095428571174e-01	1.175461e+01	2.359477e+01
8.578638285714020e-01	1.175483e+01	2.359573e+01
8.581181142856865e-01	1.175505e+01	2.359662e+01
8.583723999999711e-01	1.175527e+01	2.359746e+01
8.587223999999695e-01	1.175558e+01	2.359855e+01
8.590781142856821e-01	1.175589e+01	2.359957e+01
8.594338285713948e-01	1.175620e+01	2.360054e+01
8.597895428571075e-01	1.175651e+01	2.360145e+01
8.601452571428201e-01	1.175683e+01	2.360231e+01
8.605009714285328e-01	1.175714e+01	2.360312e+01
8.608566857142455e-01	1.175746e+01	2.360387e+01
